date,n_kap_day,n_material,kap_score,kap_polarity,has_earnings,has_dividend,has_buyback,has_rating,has_oda
2023-05-10,28,25,27.2,bullish,1,0,1,0,1
2023-05-11,18,17,28.7,bullish,0,1,1,0,1
2023-05-12,21,13,19.7,bullish,0,1,1,0,1
2023-05-15,9,9,11.799999999999997,bullish,0,0,1,0,1
2023-05-16,19,19,19.7,bullish,0,1,1,0,1
2023-05-17,18,16,8.0,bullish,0,0,0,0,1
2023-05-18,19,12,15.8,bullish,0,0,0,0,1
2023-05-22,20,14,25.799999999999997,bullish,0,0,1,0,1
2023-05-23,8,7,19.4,bullish,0,0,1,1,0
2023-05-24,16,15,15.599999999999998,bullish,0,0,1,1,1
2023-05-25,10,10,22.9,bullish,0,0,1,0,1
2023-05-26,10,10,21.599999999999998,bullish,0,0,1,0,1
2023-05-29,7,6,9.8,bullish,0,0,0,0,0
2023-05-30,19,18,21.3,bullish,0,0,0,0,1
2023-05-31,17,14,17.400000000000002,bullish,0,0,0,1,1
2023-06-01,9,8,11.8,bullish,0,0,0,0,1
2023-06-02,8,8,7.8,bullish,0,0,0,0,1
2023-06-05,7,7,9.0,bullish,0,0,0,0,1
2023-06-06,5,5,8.0,bullish,0,0,0,1,1
2023-06-07,13,13,15.3,bullish,0,1,0,0,1
2023-06-08,16,14,1.0,bullish,0,0,0,0,1
2023-06-09,10,9,5.0,bullish,0,0,0,1,0
2023-06-12,8,8,0.0,neutral,0,0,0,0,1
2023-06-13,15,14,9.8,bullish,0,0,0,0,1
2023-06-14,35,31,11.8,bullish,0,0,0,0,1
2023-06-15,7,7,3.0,bullish,0,0,0,0,1
2023-06-16,21,20,5.0,bullish,0,0,0,0,1
2023-06-19,11,7,8.7,bullish,0,1,1,1,0
2023-06-20,8,8,0.0,neutral,0,0,0,0,0
2023-06-21,10,9,-1.3,bearish,0,0,1,0,1
2023-06-22,11,10,7.2,bullish,0,0,1,0,1
2023-06-23,16,16,9.0,bullish,0,0,0,0,1
2023-06-26,12,11,0.0,neutral,0,0,0,0,0
2023-06-27,4,4,0.0,neutral,0,0,0,0,0
2023-07-03,21,19,-6.0,bearish,0,0,0,0,1
2023-07-04,8,7,-2.0,bearish,0,0,0,0,1
2023-07-05,12,10,1.8,bullish,0,0,0,0,1
2023-07-06,16,14,2.0,bullish,0,0,0,1,1
2023-07-07,18,14,6.0,bullish,0,0,0,0,1
2023-07-10,9,8,-1.0,bearish,0,0,0,0,1
2023-07-11,10,8,0.0,neutral,0,0,0,0,1
2023-07-12,4,4,2.0,bullish,0,0,0,0,1
2023-07-13,7,6,5.0,bullish,0,0,0,0,1
2023-07-14,16,16,5.0,bullish,0,0,0,0,1
2023-07-17,17,15,32.2,bullish,0,0,0,0,1
2023-07-18,23,9,14.100000000000001,bullish,0,0,1,0,1
2023-07-19,4,4,4.2,bullish,0,0,1,0,1
2023-07-20,7,6,0.0,neutral,0,0,0,0,1
2023-07-21,13,11,7.3,bullish,1,0,0,0,0
2023-07-24,26,20,1.0,bullish,1,0,0,0,1
2023-07-25,28,23,13.8,bullish,0,1,0,1,1
2023-07-26,26,19,7.0,bullish,1,0,0,1,1
2023-07-27,20,16,3.0,bullish,1,0,0,0,1
2023-07-28,20,19,12.100000000000001,bullish,0,0,0,1,1
2023-07-29,2,2,6.0,bullish,0,0,0,0,0
2023-07-31,21,19,1.0,bullish,1,0,0,0,1
2023-08-01,29,25,33.5,bullish,1,1,0,0,1
2023-08-02,8,7,9.0,bullish,1,0,0,0,1
2023-08-03,17,14,11.0,bullish,0,0,0,0,1
2023-08-04,19,17,2.0,bullish,1,0,0,0,1
2023-08-07,27,20,-4.0,bearish,1,0,0,0,1
2023-08-08,19,16,-3.0,bearish,1,0,0,0,1
2023-08-09,38,33,13.5,bullish,1,1,0,0,1
2023-08-10,15,7,2.0,bullish,1,0,0,0,0
2023-08-11,25,23,26.8,bullish,0,0,0,0,1
2023-08-14,20,16,8.0,bullish,1,0,0,1,1
2023-08-15,13,7,4.0,bullish,1,0,0,0,0
2023-08-16,13,11,6.0,bullish,1,0,0,0,1
2023-08-17,25,20,16.3,bullish,1,1,0,0,1
2023-08-18,25,8,2.0,bullish,0,0,0,1,1
2023-08-21,16,15,5.0,bullish,0,0,0,1,0
2023-08-22,8,6,6.0,bullish,0,0,0,0,1
2023-08-23,24,19,15.100000000000001,bullish,0,0,0,0,1
2023-08-24,18,8,4.0,bullish,0,0,0,0,0
2023-08-25,16,12,18.5,bullish,0,1,0,0,1
2023-08-28,11,10,4.0,bullish,0,0,0,1,1
2023-08-29,14,13,4.0,bullish,0,0,0,0,1
2023-08-31,14,11,6.6,bullish,0,0,0,0,0
2023-09-01,20,17,4.0,bullish,0,0,0,0,1
2023-09-04,8,7,-1.0,bearish,0,0,0,0,1
2023-09-05,16,14,7.0,bullish,0,0,1,1,1
2023-09-06,5,3,-2.0,bearish,0,0,0,0,1
2023-09-07,7,7,4.8,bullish,0,0,0,0,1
2023-09-08,8,7,1.0,bullish,0,0,0,0,1
2023-09-11,15,5,8.0,bullish,0,0,1,0,1
2023-09-12,10,10,2.2,bullish,0,0,1,0,1
2023-09-13,16,12,9.5,bullish,0,1,0,0,0
2023-09-14,13,11,0.0,neutral,0,0,0,0,1
2023-09-15,16,12,17.2,bullish,0,0,1,0,1
2023-09-18,26,20,5.8,bullish,0,0,0,1,1
2023-09-19,18,17,5.0,bullish,0,0,1,0,1
2023-09-20,11,9,10.0,bullish,0,0,0,0,0
2023-09-21,27,25,0.0,neutral,0,0,1,0,1
2023-09-22,32,29,2.0,bullish,0,0,0,1,1
2023-09-25,15,15,-2.0,bearish,0,0,0,1,1
2023-09-26,16,14,9.5,bullish,0,1,0,1,0
2023-09-27,19,18,7.0,bullish,0,0,0,0,1
2023-09-28,22,21,7.0,bullish,0,0,0,1,1
2023-09-29,10,9,9.0,bullish,0,0,0,0,0
2023-10-02,27,23,12.5,bullish,0,1,0,0,1
2023-10-03,4,4,0.0,neutral,0,0,0,0,1
2023-10-04,16,14,8.2,bullish,0,0,1,1,1
2023-10-05,10,9,8.2,bullish,0,0,1,1,1
2023-10-06,18,15,-12.0,bearish,0,0,0,1,1
2023-10-09,18,17,5.2,bullish,0,0,1,0,1
2023-10-10,11,11,3.0,bullish,0,0,0,0,1
2023-10-11,8,6,1.0,bullish,0,0,0,0,1
2023-10-12,28,13,9.8,bullish,0,0,0,0,1
2023-10-13,31,29,16.6,bullish,0,0,0,1,1
2023-10-16,20,12,-2.0,bearish,0,0,0,0,1
2023-10-17,5,5,0.0,neutral,0,0,0,0,1
2023-10-18,3,3,5.2,bullish,0,0,1,0,0
2023-10-19,8,7,10.399999999999999,bullish,0,0,1,1,0
2023-10-20,31,25,6.0,bullish,1,0,1,1,1
2023-10-23,7,7,7.0,bullish,0,0,0,0,1
2023-10-24,36,31,3.8,bullish,1,0,0,0,1
2023-10-25,52,26,16.0,bullish,1,0,0,1,1
2023-10-26,22,18,8.5,bullish,1,1,0,1,1
2023-10-27,29,23,0.0,neutral,1,0,0,1,1
2023-10-30,15,12,8.3,bullish,1,0,0,0,1
2023-10-31,11,8,3.8,bullish,1,0,0,0,0
2023-11-01,27,17,1.0,bullish,1,0,0,0,1
2023-11-02,7,6,2.2,bullish,1,0,1,0,1
2023-11-03,15,15,7.0,bullish,0,0,0,0,1
2023-11-04,1,1,0.0,neutral,0,0,0,0,1
2023-11-06,16,13,2.0,bullish,1,0,0,0,1
2023-11-07,21,17,3.0,bullish,1,0,0,1,1
2023-11-08,24,18,2.5,bullish,1,1,0,0,1
2023-11-09,10,8,0.0,neutral,1,0,0,0,1
2023-11-10,11,8,5.2,bullish,0,0,1,0,1
2023-11-13,12,9,4.0,bullish,0,0,0,0,1
2023-11-14,6,6,5.0,bullish,0,0,0,0,0
2023-11-15,11,10,3.0,bullish,0,0,0,1,1
2023-11-16,13,12,8.0,bullish,0,0,0,0,1
2023-11-17,8,7,0.0,neutral,0,0,0,1,0
2023-11-20,7,7,3.8,bullish,0,0,0,0,0
2023-11-21,7,6,3.0,bullish,0,0,0,0,1
2023-11-22,11,10,3.2,bullish,0,0,0,0,0
2023-11-23,11,11,8.900000000000002,bullish,0,0,0,0,0
2023-11-24,10,10,6.8,bullish,0,0,0,1,1
2023-11-27,12,11,3.0,bullish,0,0,0,1,0
2023-11-28,6,5,2.0,bullish,0,0,0,0,0
2023-11-29,5,5,8.0,bullish,0,0,0,0,1
2023-11-30,16,15,-5.0,bearish,0,0,0,0,1
2023-12-01,7,6,1.0,bullish,0,0,0,0,1
2023-12-04,6,5,0.0,neutral,0,0,0,0,0
2023-12-05,6,6,3.0,bullish,0,0,0,0,1
2023-12-06,15,14,0.0,neutral,0,0,0,0,1
2023-12-07,10,9,3.0,bullish,0,0,0,1,1
2023-12-08,13,12,10.8,bullish,0,0,0,0,0
2023-12-11,10,7,8.4,bullish,0,0,1,0,0
2023-12-12,11,10,5.2,bullish,0,0,1,0,1
2023-12-13,22,16,5.2,bullish,0,0,1,1,1
2023-12-14,24,23,-2.0,bearish,0,0,0,1,1
2023-12-15,18,18,7.8,bullish,0,0,0,0,1
2023-12-17,1,0,0.0,neutral,0,0,0,0,0
2023-12-18,18,12,4.2,bullish,0,0,1,0,0
2023-12-19,19,14,16.2,bullish,0,0,1,0,1
2023-12-20,38,36,12.0,bullish,0,0,0,1,1
2023-12-21,37,35,5.8,bullish,0,0,0,0,1
2023-12-22,22,21,4.0,bullish,0,0,0,1,1
2023-12-25,34,31,12.2,bullish,0,0,1,0,1
2023-12-26,18,14,9.0,bullish,0,0,0,0,0
2023-12-27,23,20,-0.6000000000000001,neutral,0,0,1,1,1
2023-12-28,64,63,-4.0,bearish,0,0,0,1,1
2023-12-29,29,28,6.0,bullish,0,0,0,0,1
2024-01-01,1,1,4.2,bullish,0,0,1,0,0
2024-01-02,14,12,8.0,bullish,0,0,0,0,1
2024-01-03,30,28,6.0,bullish,0,0,0,0,1
2024-01-04,20,19,11.2,bullish,0,0,1,0,1
2024-01-05,17,15,5.0,bullish,0,0,0,0,1
2024-01-08,13,13,9.0,bullish,0,0,0,0,1
2024-01-09,8,6,-1.0,bearish,0,0,0,0,1
2024-01-10,9,9,8.0,bullish,0,0,0,0,1
2024-01-11,13,13,17.0,bullish,0,0,0,0,1
2024-01-12,11,11,5.0,bullish,0,0,0,1,1
2024-01-15,11,9,11.100000000000001,bullish,0,0,0,0,1
2024-01-16,9,6,3.0,bullish,0,0,0,0,1
2024-01-17,19,19,17.0,bullish,0,0,0,1,0
2024-01-18,16,15,10.0,bullish,0,0,0,1,1
2024-01-19,29,24,9.2,bullish,0,0,1,1,1
2024-01-22,8,6,-1.0,bearish,0,0,0,1,1
2024-01-23,11,4,1.0,bullish,0,0,0,0,0
2024-01-24,1,1,3.2,bullish,0,0,1,0,0
2024-01-25,2,2,3.0,bullish,0,0,0,0,0
2024-01-26,8,8,4.0,bullish,0,0,0,1,0
2024-01-29,17,14,8.0,bullish,1,0,0,0,1
2024-01-30,19,19,14.0,bullish,0,0,0,1,1
2024-01-31,25,25,18.0,bullish,0,0,0,0,1
2024-02-01,16,11,7.0,bullish,1,0,0,0,1
2024-02-02,19,16,10.3,bullish,1,0,0,0,1
2024-02-05,13,12,-3.0,bearish,0,0,0,0,1
2024-02-06,14,13,4.0,bullish,0,0,0,0,1
2024-02-07,5,5,0.0,neutral,0,0,0,0,1
2024-02-08,15,15,6.8,bullish,0,0,0,1,1
2024-02-09,11,10,3.0,bullish,0,0,0,0,1
2024-02-12,3,3,0.0,neutral,0,0,0,0,0
2024-02-13,25,21,4.0,bullish,1,0,0,0,1
2024-02-14,19,18,13.5,bullish,1,1,0,0,1
2024-02-15,13,13,1.0,bullish,0,0,0,0,1
2024-02-16,15,13,11.0,bullish,0,0,0,0,1
2024-02-19,10,8,8.0,bullish,0,0,0,0,0
2024-02-20,5,5,1.0,bullish,0,0,0,0,1
2024-02-21,7,6,3.0,bullish,0,0,0,0,1
2024-02-22,19,15,6.0,bullish,1,0,0,0,0
2024-02-23,6,6,8.8,bullish,0,0,0,1,0
2024-02-26,15,15,13.0,bullish,0,0,0,0,1
2024-02-27,8,8,11.2,bullish,0,0,1,0,1
2024-02-28,19,16,24.6,bullish,0,1,0,0,1
2024-02-29,20,18,24.1,bullish,0,1,0,0,1
2024-03-01,41,36,40.8,bullish,1,0,0,0,1
2024-03-04,39,34,42.2,bullish,1,1,1,0,1
2024-03-05,18,15,30.4,bullish,1,1,1,0,0
2024-03-06,34,30,48.400000000000006,bullish,1,1,1,0,1
2024-03-07,32,29,23.7,bullish,0,1,1,0,1
2024-03-08,18,17,26.4,bullish,0,1,1,0,1
2024-03-09,10,8,5.0,bullish,0,0,0,0,0
2024-03-11,30,25,34.7,bullish,1,1,1,0,1
2024-03-12,10,7,13.0,bullish,0,1,0,0,1
2024-03-13,17,13,13.2,bullish,0,0,1,0,1
2024-03-14,12,10,2.2,bullish,0,0,1,0,1
2024-03-15,14,11,4.0,bullish,1,0,0,0,1
2024-03-18,22,18,8.0,bullish,1,0,0,1,1
2024-03-19,13,12,13.5,bullish,0,1,0,1,1
2024-03-20,16,14,19.2,bullish,1,1,0,0,1
2024-03-21,26,24,11.5,bullish,1,1,0,0,1
2024-03-22,24,23,15.5,bullish,0,1,0,0,1
2024-03-24,5,4,3.0,bullish,0,0,0,0,0
2024-03-25,24,21,20.0,bullish,0,0,0,0,1
2024-03-26,33,26,38.2,bullish,1,1,1,0,1
2024-03-27,25,22,22.7,bullish,0,1,1,1,1
2024-03-28,33,30,57.0,bullish,0,1,0,0,1
2024-03-29,31,27,68.0,bullish,0,1,0,0,1
2024-04-01,22,15,34.0,bullish,0,1,0,0,1
2024-04-02,27,22,22.5,bullish,1,1,0,0,1
2024-04-03,39,34,43.0,bullish,1,1,0,0,1
2024-04-04,37,33,41.5,bullish,0,1,0,0,1
2024-04-05,43,36,33.0,bullish,0,1,0,1,1
2024-04-08,21,21,26.0,bullish,0,0,0,0,0
2024-04-09,6,5,2.0,bullish,0,0,0,0,1
2024-04-11,2,2,0.0,neutral,0,0,0,1,0
2024-04-15,16,15,3.0,bullish,0,0,0,0,1
2024-04-16,11,9,17.5,bullish,0,1,0,0,0
2024-04-17,29,25,18.0,bullish,1,1,0,0,1
2024-04-18,22,18,13.5,bullish,0,1,0,1,1
2024-04-19,20,18,6.0,bullish,0,0,0,0,1
2024-04-22,29,26,13.0,bullish,0,0,0,1,1
2024-04-23,1,1,0.0,neutral,0,0,0,1,0
2024-04-24,27,25,0.5,neutral,0,1,0,0,1
2024-04-25,17,13,-1.0,bearish,1,0,0,1,1
2024-04-26,22,16,7.3,bullish,1,0,0,1,1
2024-04-29,25,22,9.5,bullish,1,1,0,0,1
2024-04-30,31,28,4.5,bullish,1,1,0,0,1
2024-05-01,5,3,0.0,neutral,0,0,0,0,1
2024-05-02,25,21,11.0,bullish,1,1,0,0,1
2024-05-03,13,12,4.0,bullish,0,0,0,0,1
2024-05-05,1,1,0.0,neutral,0,0,0,0,0
2024-05-06,8,7,2.0,bullish,0,0,0,0,0
2024-05-07,10,10,7.0,bullish,0,0,0,1,1
2024-05-08,15,14,17.6,bullish,1,0,0,0,1
2024-05-09,17,16,-6.0,bearish,1,0,0,0,1
2024-05-10,24,18,12.0,bullish,1,0,0,1,1
2024-05-13,26,25,25.3,bullish,1,1,0,0,1
2024-05-14,18,16,12.0,bullish,0,0,0,1,1
2024-05-15,9,9,13.0,bullish,0,0,0,0,1
2024-05-16,20,19,6.5,bullish,0,1,0,1,1
2024-05-17,21,17,-3.8,bearish,0,0,0,0,1
2024-05-20,20,17,11.5,bullish,1,1,0,0,1
2024-05-21,23,20,1.8,bullish,1,0,0,0,1
2024-05-22,34,32,6.0,bullish,1,0,0,1,1
2024-05-23,22,19,7.0,bullish,1,0,0,1,1
2024-05-24,15,15,24.900000000000002,bullish,0,1,0,1,1
2024-05-26,4,4,2.5,bullish,0,1,0,0,1
2024-05-27,20,19,10.0,bullish,1,0,0,1,1
2024-05-28,16,14,4.0,bullish,1,0,0,1,1
2024-05-29,21,16,8.0,bullish,1,0,0,1,1
2024-05-30,16,15,4.0,bullish,1,0,0,1,1
2024-05-31,19,16,9.8,bullish,1,0,0,0,1
2024-06-01,1,1,0.0,neutral,0,0,0,0,1
2024-06-03,10,9,6.2,bullish,0,0,1,0,1
2024-06-04,13,12,-1.8,bearish,0,0,1,0,1
2024-06-05,25,20,14.3,bullish,1,1,0,0,1
2024-06-06,11,10,10.8,bullish,0,0,0,0,1
2024-06-07,14,11,9.8,bullish,0,0,0,0,1
2024-06-10,9,7,-3.0,bearish,0,0,0,1,1
2024-06-11,6,6,-1.0,bearish,0,0,0,0,1
2024-06-12,11,10,4.3,bullish,1,0,0,0,1
2024-06-13,36,35,17.5,bullish,0,1,0,1,1
2024-06-14,35,32,22.5,bullish,1,1,0,1,1
2024-06-20,14,13,5.0,bullish,0,0,0,1,1
2024-06-21,9,8,3.0,bullish,0,0,0,0,0
2024-06-23,1,1,1.0,bullish,0,0,0,0,0
2024-06-24,12,10,3.0,bullish,0,0,0,0,1
2024-06-25,7,7,3.0,bullish,0,0,0,0,0
2024-06-26,11,10,9.2,bullish,0,0,1,0,0
2024-06-27,16,16,10.0,bullish,0,0,0,1,1
2024-06-28,17,14,7.5,bullish,0,1,0,0,1
2024-07-01,27,11,5.0,bullish,0,0,0,1,1
2024-07-02,6,4,0.0,neutral,0,0,0,0,0
2024-07-03,7,5,-1.0,bearish,0,0,0,0,1
2024-07-04,5,4,0.0,neutral,0,0,0,0,1
2024-07-05,15,12,3.0,bullish,0,0,0,0,1
2024-07-08,15,14,1.0,bullish,0,0,0,0,1
2024-07-09,11,9,7.0,bullish,0,0,0,1,1
2024-07-10,8,8,3.0,bullish,0,0,0,0,1
2024-07-11,10,9,8.0,bullish,0,0,0,0,1
2024-07-12,11,10,9.0,bullish,0,0,0,0,0
2024-07-16,8,8,3.0,bullish,0,0,0,0,1
2024-07-17,3,3,9.0,bullish,0,0,0,0,0
2024-07-18,7,6,1.0,bullish,0,0,0,0,1
2024-07-19,11,9,5.0,bullish,0,0,0,0,1
2024-07-22,22,19,2.5,bullish,1,0,0,0,1
2024-07-23,10,9,6.0,bullish,0,0,0,1,0
2024-07-24,10,9,10.0,bullish,0,0,0,1,0
2024-07-25,8,7,-1.8,bearish,0,0,0,0,1
2024-07-26,15,14,6.0,bullish,0,0,0,1,1
2024-07-29,16,14,7.0,bullish,1,0,0,1,1
2024-07-30,26,20,4.0,bullish,1,0,0,1,1
2024-07-31,16,12,5.2,bullish,1,0,1,0,1
2024-08-01,14,11,-8.0,bearish,1,0,0,1,1
2024-08-02,14,11,6.0,bullish,0,0,0,0,1
2024-08-05,31,27,11.7,bullish,1,1,1,0,1
2024-08-06,18,11,5.0,bullish,1,0,0,0,1
2024-08-07,12,9,5.2,bullish,1,0,1,0,1
2024-08-08,17,15,8.3,bullish,1,0,0,1,1
2024-08-09,29,24,31.6,bullish,0,0,0,0,1
2024-08-12,20,13,13.0,bullish,1,0,0,0,1
2024-08-13,14,12,2.3,bullish,0,0,0,1,0
2024-08-14,9,8,2.0,bullish,0,0,0,0,0
2024-08-15,11,10,4.3,bullish,1,0,0,0,0
2024-08-16,19,16,7.0,bullish,1,0,0,0,1
2024-08-19,10,9,9.0,bullish,0,0,0,1,1
2024-08-20,20,15,8.0,bullish,1,0,0,0,1
2024-08-21,17,16,10.2,bullish,0,0,1,1,1
2024-08-22,14,11,-5.0,bearish,0,0,0,0,1
2024-08-23,11,10,8.8,bullish,0,0,0,0,1
2024-08-26,18,14,12.3,bullish,1,0,0,0,1
2024-08-27,10,8,3.2,bullish,0,0,1,0,1
2024-08-28,14,12,19.2,bullish,1,0,1,0,1
2024-08-29,24,20,10.5,bullish,1,0,1,1,1
2024-08-30,1,1,0.0,neutral,0,0,0,1,0
2024-09-02,18,16,12.600000000000001,bullish,1,0,0,1,1
2024-09-03,10,7,1.0,bullish,0,0,0,0,1
2024-09-04,16,13,-5.0,bearish,0,0,0,0,1
2024-09-05,9,9,1.2,bullish,0,0,0,0,1
2024-09-06,16,13,9.8,bullish,0,0,0,0,1
2024-09-09,8,8,0.0,neutral,0,0,0,0,1
2024-09-10,11,7,4.0,bullish,1,0,0,0,1
2024-09-11,13,12,3.0,bullish,0,0,0,1,1
2024-09-12,13,8,-1.0,bearish,1,0,0,0,1
2024-09-13,19,17,8.0,bullish,0,0,0,0,1
2024-09-16,15,13,8.0,bullish,1,0,0,0,1
2024-09-17,8,8,4.0,bullish,0,0,0,1,0
2024-09-18,13,13,2.0,bullish,1,0,0,1,1
2024-09-19,14,12,8.0,bullish,0,0,0,1,1
2024-09-20,21,19,4.0,bullish,0,0,0,0,0
2024-09-23,7,7,0.0,neutral,0,0,0,1,1
2024-09-24,15,15,7.5,bullish,0,1,0,0,0
2024-09-25,18,17,9.0,bullish,0,0,0,0,0
2024-09-26,18,14,12.0,bullish,1,0,0,0,1
2024-09-27,10,7,7.0,bullish,0,0,0,0,1
2024-09-30,14,14,3.0,bullish,0,0,0,1,1
2024-10-01,26,12,3.0,bullish,0,0,0,0,1
2024-10-02,20,15,15.0,bullish,0,0,0,0,1
2024-10-03,17,13,-0.8,neutral,0,0,1,0,1
2024-10-04,22,21,11.0,bullish,0,0,0,0,1
2024-10-07,21,19,10.2,bullish,0,0,1,1,1
2024-10-08,14,10,2.0,bullish,0,0,0,0,1
2024-10-09,11,10,6.2,bullish,0,0,1,0,1
2024-10-10,10,7,0.0,neutral,0,0,0,0,1
2024-10-11,9,8,5.0,bullish,0,0,0,0,0
2024-10-14,13,12,14.899999999999999,bullish,0,1,1,1,1
2024-10-15,18,15,7.2,bullish,1,0,1,0,1
2024-10-16,4,4,4.0,bullish,0,0,0,0,1
2024-10-17,11,9,7.5,bullish,0,1,0,0,1
2024-10-18,14,8,0.0,neutral,0,0,0,0,1
2024-10-21,14,12,4.0,bullish,0,0,0,0,1
2024-10-22,9,8,1.0,bullish,1,0,0,1,0
2024-10-23,23,22,16.5,bullish,1,0,1,0,1
2024-10-24,17,12,7.2,bullish,1,0,1,0,1
2024-10-25,27,25,17.4,bullish,1,0,1,1,1
2024-10-28,6,6,2.0,bullish,0,0,0,0,0
2024-10-30,22,19,15.2,bullish,1,0,1,0,1
2024-10-31,20,17,17.2,bullish,1,0,1,0,1
2024-11-01,12,10,6.2,bullish,0,0,1,0,1
2024-11-04,26,17,21.2,bullish,1,0,1,0,1
2024-11-05,32,26,10.7,bullish,1,1,1,0,1
2024-11-06,19,16,10.5,bullish,1,1,0,0,1
2024-11-07,31,27,13.2,bullish,1,0,1,0,1
2024-11-08,24,20,13.2,bullish,1,0,1,1,1
2024-11-09,1,1,0.0,neutral,0,0,0,0,1
2024-11-11,25,21,11.2,bullish,1,0,1,0,1
2024-11-12,7,7,3.0,bullish,0,0,0,1,1
2024-11-13,13,12,17.4,bullish,0,0,1,0,1
2024-11-14,20,19,9.2,bullish,0,0,1,1,1
2024-11-15,13,11,13.2,bullish,0,0,1,0,1
2024-11-18,10,9,7.2,bullish,0,0,1,0,1
2024-11-19,11,8,11.0,bullish,0,0,1,1,1
2024-11-20,19,14,11.5,bullish,0,1,0,0,1
2024-11-21,10,10,13.399999999999999,bullish,0,0,1,0,1
2024-11-22,16,15,24.8,bullish,0,0,0,0,1
2024-11-25,12,12,6.0,bullish,0,0,0,1,1
2024-11-26,13,12,16.0,bullish,0,0,1,0,1
2024-11-27,20,20,22.8,bullish,0,0,0,0,1
2024-11-28,14,13,14.0,bullish,0,0,0,0,0
2024-11-29,18,14,7.8,bullish,0,0,0,0,1
2024-12-01,1,1,4.2,bullish,0,0,1,0,0
2024-12-02,18,16,7.0,bullish,0,0,0,0,1
2024-12-03,8,7,0.0,neutral,0,0,0,0,1
2024-12-04,11,11,13.2,bullish,0,0,1,0,1
2024-12-05,9,9,7.2,bullish,0,0,1,0,1
2024-12-06,11,9,10.2,bullish,0,0,1,0,1
2024-12-09,14,14,4.0,bullish,0,0,0,0,1
2024-12-10,14,13,12.399999999999999,bullish,0,0,1,0,1
2024-12-11,15,13,7.0,bullish,0,0,1,1,1
2024-12-12,9,9,5.2,bullish,0,0,1,0,1
2024-12-13,15,12,9.0,bullish,0,0,1,0,1
2024-12-15,1,1,0.0,neutral,0,0,0,1,0
2024-12-16,9,9,8.8,bullish,0,0,0,1,1
2024-12-17,17,17,21.0,bullish,0,0,0,0,1
2024-12-18,14,13,11.0,bullish,0,0,0,0,1
2024-12-19,17,16,7.0,bullish,0,0,0,1,1
2024-12-20,31,29,24.6,bullish,0,0,0,0,1
2024-12-23,23,22,13.400000000000002,bullish,0,0,0,1,1
2024-12-24,14,14,15.5,bullish,0,0,1,1,1
2024-12-25,15,15,6.0,bullish,0,0,0,0,1
2024-12-26,19,16,12.0,bullish,0,0,0,1,1
2024-12-27,22,21,5.2,bullish,0,0,0,1,1
2024-12-29,3,3,0.0,neutral,0,0,0,0,1
2024-12-30,15,14,5.0,bullish,0,0,0,0,1
2024-12-31,23,21,4.3,bullish,0,0,0,0,1
2025-01-02,21,18,-2.0,bearish,0,0,0,0,1
2025-01-03,30,28,6.0,bullish,0,0,0,0,1
2025-01-06,71,69,-2.0,bearish,0,0,0,0,1
2025-01-07,36,35,-4.0,bearish,0,0,0,0,1
2025-01-08,37,36,1.0,bullish,0,0,0,0,1
2025-01-09,3,3,4.0,bullish,0,0,0,0,0
2025-01-10,18,17,5.0,bullish,0,0,0,0,1
2025-01-13,24,19,-1.0,bearish,0,0,0,1,0
2025-01-14,18,17,1.0,bullish,0,0,0,0,1
2025-01-15,19,19,19.8,bullish,0,0,0,0,1
2025-01-16,8,8,7.0,bullish,0,0,0,0,1
2025-01-17,10,10,4.0,bullish,0,0,0,0,1
2025-01-20,8,7,-2.8,bearish,0,0,0,0,0
2025-01-21,17,16,5.0,bullish,0,0,0,0,1
2025-01-22,12,11,3.0,bullish,0,0,0,0,1
2025-01-23,6,6,3.0,bullish,0,0,0,0,1
2025-01-24,17,16,11.0,bullish,0,0,0,1,1
2025-01-27,4,4,0.0,neutral,0,0,0,0,1
2025-01-28,15,13,4.0,bullish,0,0,0,0,1
2025-01-29,15,13,15.600000000000001,bullish,1,0,0,0,1
2025-01-30,19,15,11.8,bullish,1,0,0,1,0
2025-01-31,34,27,3.0,bullish,1,0,0,0,1
2025-02-01,1,0,0.0,neutral,0,0,0,0,0
2025-02-03,12,12,-6.0,bearish,0,0,0,0,1
2025-02-04,5,4,9.0,bullish,0,0,0,0,0
2025-02-05,12,10,12.0,bullish,0,0,0,1,1
2025-02-06,10,10,0.0,neutral,0,0,0,0,1
2025-02-07,16,14,1.0,bullish,0,0,0,0,1
2025-02-10,9,8,8.0,bullish,0,0,0,0,1
2025-02-11,5,5,6.3,bullish,0,0,0,0,1
2025-02-12,26,22,9.0,bullish,1,0,0,0,1
2025-02-13,13,12,6.0,bullish,1,0,0,0,1
2025-02-14,30,28,34.5,bullish,0,1,0,0,1
2025-02-16,1,1,0.0,neutral,0,0,0,0,0
2025-02-17,21,17,16.5,bullish,1,1,0,0,1
2025-02-18,26,21,12.5,bullish,1,1,0,0,1
2025-02-19,12,8,13.0,bullish,0,0,0,0,1
2025-02-20,9,8,-2.0,bearish,0,0,0,0,1
2025-02-21,10,6,0.0,neutral,0,0,0,0,1
2025-02-22,1,1,1.0,bullish,0,0,0,0,0
2025-02-24,14,13,2.0,bullish,0,0,0,0,1
2025-02-25,25,23,7.0,bullish,1,0,0,0,1
2025-02-26,13,11,8.0,bullish,0,0,0,0,1
2025-02-27,46,42,47.3,bullish,1,1,0,1,1
2025-02-28,56,47,57.5,bullish,1,1,0,0,1
